"id","name","weight","height","reach","stance","date_of_birth","gender"
2676,"Rodrigo Ruas",185,70,70,"Orthodox","1977-10-06","male"
2677,"Tsuyoshi Kohsaka",225,71,71,"Orthodox","1970-03-06","male"
2678,"Paul Creighton",155,66,66,"Southpaw","1970-06-04","male"
2679,"Amar Suloev",183,69,69,"Orthodox","1976-07-01","male"
2680,"Andrei Semenov",185,72,72,"Orthodox","1977-06-17","male"
2683,"Hayato Sakurai",168,67,67,"Orthodox","1975-08-24","male"
2684,"Pete Williams",235,75,75,"Orthodox","1975-07-10","male"
2685,"Kelly Dullanty",155,68,68,"Orthodox","1977-11-04","male"
2688,"Chris Brennan",170,68,68,"Orthodox","1971-10-12","male"
2692,"Bobby Hoffman",245,74,74,"Orthodox","1968-10-28","male"
2693,"Homer Moore",205,70,70,"Orthodox","1971-11-27","male"
2694,"Roberto Traven",227,75,75,"Orthodox","1968-09-16","male"
2695,"Murilo Bustamante",183,74,74,"Orthodox","1966-07-30","male"
2698,"Fabiano Iha",155,68,68,"Orthodox","1970-07-28","male"
2700,"Semmy Schilt",265,82,82,"Orthodox","1973-10-27","male"
2703,"Yuki Kondo",183,71,71,"Southpaw","1975-07-17","male"
2704,"Pat Miletich",170,70,70,"Orthodox","1968-03-09","male"
2705,"Kevin Randleman",205,70,70,"Orthodox","1971-08-10","male"
2707,"Joey Gilbert",155,71,71,"Orthodox","1976-06-05","male"
2709,"Phil Johns",170,62,62,"Southpaw","1968-10-22","male"
2713,"Kenichi Yamamoto",170,72,72,"Orthodox","1976-07-11","male"
2714,"Yoji Anjo",205,71,71,"Orthodox","1967-03-28","male"
2715,"Daiju Takase",170,72,72,"Southpaw","1978-04-20","male"
2716,"Lance Gibson",185,69,69,"Orthodox","1970-11-20","male"
2717,"Maurice Smith",221,74,74,"Orthodox","1961-12-13","male"
2719,"Aaron Brink",205,75,75,"Orthodox","1974-11-12","male"
2720,"Dan Severn",250,74,74,"Southpaw","1958-06-08","male"
2722,"Laverne Clark",170,71,71,"Orthodox","1973-12-02","male"
2724,"Tedd Williams",275,73,73,"Orthodox","1969-12-19","male"
2725,"Tim Lajcik",225,73,73,"Orthodox","1965-06-21","male"
2727,"David Dodd",200,74,74,"Orthodox","1973-09-22","male"
2728,"Alex Andrade",200,71,71,"Orthodox","1974-05-14","male"
2729,"Joao Roque",155,66,66,"Orthodox","1971-07-22","male"
2732,"Satoshi Honma",205,73,73,"Orthodox","1968-05-19","male"
2733,"Joe Slick",199,72,72,"Orthodox","1977-10-17","male"
2735,"Azunna Anyanwu",251,73,73,"Orthodox","1981-08-05","male"
2738,"Konstantin Erokhin",230,71,71,"Orthodox","1983-01-31","male"
2739,"Jorge de Oliveira",155,68,68,"Orthodox","1980-01-22","male"
2743,"Dan Stittgen",170,73,73,"Orthodox","1980-11-17","male"
2746,"Troy Mandaloniz",170,69,69,"Orthodox","1980-02-01","male"
2748,"Brandon Melendez",155,71,71,"Southpaw","1983-03-24","male"
2749,"Brian Geraghty",155,67,67,"Orthodox","1980-11-04","male"
2754,"Solomon Hutcherson",185,71,71,"Southpaw","1972-08-31","male"
2759,"Falaniko Vitale",185,70,70,"Orthodox","1974-07-14","male"
2760,"Romie Aram",170,70,70,"Orthodox","1977-12-02","male"
2764,"Michel Batista",260,75,75,"Orthodox","1984-04-20","male"
2775,"Jutaro Nakao",170,69,69,"Southpaw","1970-11-30","male"
2777,"Dan Cramer",170,74,74,"Orthodox","1985-10-31","male"
2781,"Jonathan Wiezorek",250,75,75,"Southpaw","1978-02-10","male"
2790,"Jesse Bongfeldt",185,72,72,"Orthodox","1980-08-28","male"
2792,"Thiago Perpetuo",170,70,70,"Orthodox","1987-12-14","male"
2793,"Maciej Jewtuszko",155,72,72,"Southpaw","1981-01-31","male"
2794,"Julie Kedzie",135,65,65,"Orthodox","1981-03-18","female"
2796,"Nolan Ticman",125,66,66,"Orthodox","1988-05-17","male"
2797,"Tom Murphy",227,74,74,"Southpaw","1974-11-19","male"
2798,"Jon Manley",170,73,73,"Orthodox","1986-07-07","male"
2800,"Jamie Yager",185,73,73,"Orthodox","1983-11-29","male"
2803,"Alan Omer",145,70,70,"Orthodox","1988-09-14","male"
2805,"Logan Clark",185,74,74,"Orthodox","1985-02-16","male"
2809,"Robert Drysdale",205,75,75,"Orthodox","1981-10-05","male"
2810,"Anistavio Medeiros",145,66,66,"Orthodox","1988-05-01","male"
2811,"John Teixeira",145,67,67,"Orthodox","1986-11-18","male"
2819,"Filip Pejic",135,68,68,"Orthodox","1992-07-21","male"
2836,"Charlie Ward",170,71,71,"Orthodox","1980-12-17","male"
2837,"Izabela Badurek",115,65,65,"Orthodox","1991-07-11","female"
2839,"Albert Cheng",170,71,71,"Orthodox","1985-02-07","male"
2842,"Sai Wang",170,72,72,"Southpaw","1986-01-14","male"
2844,"Sanae Kikuta",200,69,69,"Orthodox","1971-09-10","male"
2845,"Jay Cucciniello",155,67,67,"Orthodox","1986-07-23","male"
2848,"Delson Heleno",185,71,71,"Orthodox","1977-11-16","male"
2853,"Jumabieke Tuerxun",135,67,67,"Orthodox","1986-04-17","male"
2856,"Ron Waterman",280,74,74,"Orthodox","1965-11-23","male"
2857,"Ricardo Abreu",185,71,71,"Orthodox","1984-04-27","male"
2861,"Josh Bryant",185,70,70,"Orthodox","1980-04-23","male"
2863,"Bentley Syler",125,64,64,"Orthodox","1982-12-22","male"
2864,"Mark Hughes",205,69,69,"Southpaw","1973-10-13","male"
2877,"Cesar Arzamendia",155,71,71,"Orthodox","1991-01-31","male"
2882,"Phillip Miller",185,71,71,"Orthodox","1979-02-20","male"
2885,"Lee Murray",185,75,75,"Orthodox","1977-09-12","male"
2887,"Ikuhisa Minowa",181,69,69,"Orthodox","1976-01-12","male"
2892,"Chris Spang",170,74,74,"Orthodox","1987-11-26","male"
2923,"Bogdan Guskov",205,75,76,"Orthodox","1992-09-12","male"
2924,"Yanis Ghemmouri",145,69,69,"Orthodox","1995-01-24","male"
2925,"Morgan Charriere",145,68,69,"Orthodox","1995-10-26","male"
2926,"Manolo Zecchini",145,68,68,"Orthodox","1996-10-22","male"
2927,"Caolan Loughran",135,66,68,"Orthodox","1996-05-18","male"
2928,"Nora Cornolle",135,67,67,"Orthodox","1989-12-06","female"
2929,"Jacqueline Cavalcanti",135,68,70,"Orthodox","1997-08-29","male"
2930,"Billy Goff",170,70,72,"Switch","1998-06-18","male"
2931,"Isaac Dulgarian",145,67,71,"Orthodox","1996-07-04","male"
2932,"Montserrat Conejo Ruiz",115,60,61,"Southpaw","1993-02-03","female"
2933,"Luana Santos",125,66,67,"Orthodox","2000-04-16","female"
2934,"Assu Almabayev",125,64,65,"Orthodox","1994-01-25","male"
2935,"Mizuki",115,63,65,"Orthodox","1994-08-19","female"
2936,"Montserrat Rendon",135,68,68,"Orthodox","1989-03-16","female"
2937,"Charlie Campbell",155,72,72,"Orthodox","1995-07-03","male"
2938,"Felipe dos Santos",125,67,70,"Orthodox","2000-09-11","male"
2939,"Landon Quinones",155,69,70,"Southpaw","1995-11-21","male"
2940,"Charles Radtke",170,69,72,"Orthodox","1990-07-09","male"
2941,"Kevin Jousset",170,74,75,"Orthodox","1993-05-02","male"
2942,"Kiefer Crosbie",170,71,70,"Switch","1990-04-05","male"
2943,"Rayanne Amanda",115,62,62,"Orthodox","1995-06-08","female"
2944,"Talita Alencar",115,61,58,"Orthodox","1990-10-17","female"
2945,"Zach Reese",185,76,77,"Switch","1994-03-24","male"
2946,"Rodolfo Bellato",205,75,77,"Orthodox","1996-02-05","male"
2947,"Payton Talbott",135,70,70,"Switch","1998-09-09","male"
2948,"Myktybek Orolbai",170,70,74,"Orthodox","1998-02-10","male"
2949,"Caio Machado",250,76,78,"Southpaw","1994-07-20","male"
2950,"Rafael Estevam",125,68,69,"Orthodox","1996-08-10","male"
2951,"Kevin Borjas",125,65,68,"Orthodox","1997-12-06","male"
2952,"Kaynan Kruschewsky",155,72,73,"Orthodox","1991-04-04","male"
2953,"Eduarda Moura",115,66,66,"Orthodox","1994-02-28","female"
2954,"Kaue Fernandes",155,69,73,"Orthodox","1995-03-17","male"
2955,"Mohammad Yahya",155,69,73,"Switch","1994-05-23","male"
2956,"Shara Magomedov",185,74,73,"Orthodox","1994-05-16","male"
2957,"Ravena Oliveira",135,65,65,"Orthodox","1997-02-20","female"
2958,"Brendon Marotte",155,69,70,"Orthodox","1996-01-12","male"
2959,"Melissa Dixon",135,67,68,"Orthodox","1991-07-23","female"
2960,"Cory Hendricks",205,75,75,"Switch","1988-05-10","male"
2961,"Juan Espino",255,75,80,"Orthodox","1980-10-09","male"
2962,"Julija Stoliarenko",125,67,66,"Orthodox","1993-04-08","female"
2963,"Manuel Torres",155,70,73,"Switch","1995-03-25","male"
2964,"Sako Chivitchian",155,71,71,"Orthodox","1984-03-11","male"
